Time,Date,Comment,Mode,Weight,Color,Size,Uhash,Dmid
02:56,02/06/2024 19:19,又是一首好听的BGM，,25,0,2449622016,16777215,32b93683,
02:05,02/06/2024 19:15,宣,25,0,906277120,16777215,97deeb6b,
03:20,02/06/2024 19:13,掉D了！！,25,0,763418112,16777215,8aaaefd1,
02:50,02/06/2024 19:12,？,25,0,3892314880,16777215,ff1fcd18,
01:41,02/06/2024 19:08,马喽钻火圈,25,0,2936354048,16777215,3a66477a,
01:05,02/06/2024 19:08,这个我认同,25,0,1644671232,16777215,c8a358d6,
01:25,02/06/2024 19:06,极乐净土比前面那俩玩意儿热闹多了,25,0,1904336640,16777215,fa65077a,
02:37,02/06/2024 19:05,天天新春是吧,25,0,839280640,16777215,fe1280a3,
01:21,02/06/2024 19:02,原来你也是,25,0,252053504,16777215,caf20c1f,
03:32,02/06/2024 18:59,好活当赏！,25,0,1459627008,16776960,88c2246d,
01:07,02/06/2024 18:55,这个好这个好,25,0,2693048832,16777215,896bb1c6,
00:16,02/06/2024 18:53,哈哈哈,25,0,1686129152,16777215,70bb7356,
01:09,02/06/2024 18:52,噗。。。。。。。。。。。。。。。。。。。。,25,0,814079488,16777215,9e94a048,
02:32,02/06/2024 18:50,哈哈哈哈哈哈,25,0,3389133312,16777215,cf578183,
01:04,02/06/2024 18:47,如听仙乐耳暂明,25,0,360977664,16777215,35b4a591,
02:54,02/06/2024 18:46,好xue,25,0,830692864,16777215,e50f4e4e,
01:10,02/06/2024 18:40,鸡你太美,25,0,721881088,16777215,8044d546,
02:43,02/06/2024 18:35,啊？,25,0,813696256,16777215,5f264262,
00:48,02/06/2024 18:33,你开马自达来的吧,25,0,2542008832,16777215,9d99339a,
02:49,02/06/2024 18:30,逆水寒真的是神级穿帮,25,0,2206347520,16777215,2f9bbe87,
00:27,02/06/2024 18:29,6666666666,25,0,3196190720,14811775,6317a85f,
00:19,02/06/2024 18:26,今年春节科目三,25,0,3339155200,16777215,ce337019,
01:36,02/06/2024 18:24,耍猴是吧,25,0,721717760,16777215,46c5a135,
01:27,02/06/2024 18:22,草，走，忽略,25,0,4085524736,16707842,31c98aec,
00:26,02/06/2024 18:20,唐僧师徒：阿米诺斯,25,0,2198260480,8700107,31c98aec,
00:35,02/06/2024 18:19,如来神掌,25,0,931643392,16777215,7b2295dd,
01:06,02/06/2024 18:18,昴字打错了靴靴,25,0,705001216,16777215,490ff3a4,
00:27,02/06/2024 18:15,观音得罪你了？,25,0,3716442624,16777215,a358b0a0,
00:25,02/06/2024 18:12,众所周知佛教起源大概在现在的印度，印度曾是带婴的，说两句英语没问题吧,25,0,4068891648,16777215,7e351544,
02:46,02/06/2024 18:08,？世界是一个巨大的逆水寒,25,0,2114074624,16777215,76f039dd,
01:00,02/06/2024 18:03,2000+人看,25,0,3758237440,16777215,71a1d625,
02:28,02/06/2024 17:59,恭喜啦  再就业娃娃～,25,0,293900544,16777215,48297fbd,
00:02,02/06/2024 17:57,不耐烦,25,0,2273790208,16707842,36e6ff23,
01:08,02/06/2024 17:55,这个可以有,25,0,3624200192,16777215,8014ab3d,
00:04,02/06/2024 17:52,这是曹老板的配音？,25,0,235167744,16777215,1a5995d3,
02:43,02/06/2024 17:47,顺火暖？（bushi,25,0,1703234816,16777215,450b4b25,
01:08,02/06/2024 17:44,这个可以,25,0,4144363008,16777215,450b4b25,
00:36,02/06/2024 17:37,土地们,25,0,579142400,16707842,d1dd1feb,
01:18,02/06/2024 17:33,哈啊哈哈哈哈嗝,25,0,1585899008,16777215,74a20ad3,
02:41,02/06/2024 17:31,天上一天，地下一年。那上天是不是一天一个春节？,25,0,2517091840,15138834,1970eaf8,
01:49,02/06/2024 17:28,三昧真火,25,0,2650882816,16777215,c9c1e1eb,
01:34,02/06/2024 17:23,雷神周本现状（,25,0,4160931072,6830715,9bbd4fa1,
03:04,02/06/2024 17:18,群魔乱舞，有种妖精捉住唐僧的美,25,0,184828928,16777215,f51440ad,
01:35,02/06/2024 17:16,完美法环,25,0,990300928,16777215,68e993d7,
00:42,02/06/2024 17:06,如来神掌【龙年限定】,25,0,1351070976,16777215,7902597e,
01:04,02/06/2024 16:57,这个我喜欢,25,0,3162647296,16777215,582cc13e,
00:08,02/06/2024 16:48,笑死我了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,25,0,184815104,16777215,af428b6c,
00:09,02/06/2024 16:46,哈哈哈哈哈哈,25,0,4093658112,16777215,6262fb51,
00:22,02/06/2024 16:42,哈哈哈哈哈哈哈哈哈,25,0,3263288320,16777215,fe1a8c9d,
00:04,02/06/2024 16:31,哈哈,25,0,3825312000,16777215,3e724431,
01:23,02/06/2024 16:31,。。,25,0,2122404608,16777215,95005ae7,
00:32,02/06/2024 16:24,台词指导：周朝先、郝哥,25,0,3288456192,16707842,dbc7830b,
02:48,02/06/2024 16:12,这不比春晚好看得多？,25,0,595615488,38979,a17a521f,
01:19,02/06/2024 16:11,这个也好,25,0,2810681600,16777215,b83e75c7,
01:07,02/06/2024 16:11,这个还行,25,0,1988593920,16777215,b83e75c7,
03:08,02/06/2024 15:56,构式逆水寒,25,0,260345344,16777215,67392905,
01:44,02/06/2024 15:38,[ohhhhh],25,0,3397838080,16777215,ee4ce3d7,
01:03,02/06/2024 15:37,[ohhhh],25,0,2642789888,16777215,ee4ce3d7,
00:47,02/06/2024 15:35,原声大碟,25,0,729829888,16777215,e62ebcd0,
01:19,02/06/2024 15:09,支持,25,0,1132493824,16777215,6763b732,
02:59,02/06/2024 14:57,比春晚好看,25,0,3128972544,16777215,1f27360d,
01:17,02/06/2024 14:55,大制作,25,0,1023739392,16777215,1f27360d,
00:11,02/06/2024 14:43,出音味来,25,0,193184768,16777215,a3f6ac2b,
02:57,02/06/2024 14:21,我直接天涯明月刀启动，玩点不一样的,25,0,4060268032,16777215,f1de0930,
03:21,02/06/2024 13:20,大师兄：不过也罢,25,0,1283692032,16777215,75fdf669,
03:15,02/06/2024 12:42,啊，快整点阳间的东西,25,0,1258355456,16777215,b6decb23,
00:03,02/06/2024 12:21,高产啊,25,0,2357407488,16777215,b1372f,
01:13,02/06/2024 12:06,-,25,0,1711484672,16777215,9dcde080,
01:05,02/06/2024 12:02,八戒跳的不错哦！,25,0,1275277056,16777215,41f401a0,
01:07,02/06/2024 11:55,小黑子八戒,25,0,629354240,16777215,b894b6ef,
00:37,02/06/2024 11:48,幽默,25,0,4270010112,16777215,a7057a6b,
00:16,02/06/2024 11:46,冷知识：观音是男的,25,0,3615698688,16777215,f470ee21,
00:33,02/06/2024 11:42,哈哈哈,25,0,2969775872,16777215,f40b7feb,
00:13,02/06/2024 11:42,大电音寺,25,0,2533568256,16777215,4ef926dc,
01:43,02/06/2024 11:39,笑死,25,0,1669541632,16777215,542ccbdd,
00:10,02/06/2024 11:37,哈哈哈，绷不住了,25,0,1015230208,16777215,a40fc3e8,
00:02,02/06/2024 11:36,封面笑死。。,25,0,587411200,16777215,a1ca9f40,
03:08,02/06/2024 11:33,知水意，逆水寒～,25,0,4228067072,15138834,3d4cd2dd,
02:52,02/06/2024 11:29,请把财神放出来,25,0,3364040448,16777215,32abcd5e,
01:06,02/06/2024 11:29,这个可以有,25,0,3154325248,16777215,f33a95dd,
00:09,02/06/2024 11:28,已经不看春晚好多年了,25,0,2491625216,16777215,d81a6d5,
01:10,02/06/2024 11:25,我的天啊,25,0,1845702400,16777215,32abcd5e,
02:33,02/06/2024 11:24,不必管他,25,0,1191390976,16777215,4a5249a5,
00:31,02/06/2024 11:24,我反对,25,0,763571968,16777215,1f3c1cc8,
00:44,02/06/2024 11:18,唯一原声大碟,25,0,109260544,16707842,14fc4fe8,
02:39,02/06/2024 11:17,甲方眼前一黑,25,0,3749916416,15138834,28ae52d6,
01:07,02/06/2024 11:16,6666,25,0,3322097408,16777215,726b27b9,
02:18,02/06/2024 11:12,一点都不好笑啊。。。,25,0,2667785984,16777215,e1658c5b,
00:10,02/06/2024 11:09,哈哈哈哈,25,0,2021863168,16777215,a1f0e097,
